id,chat_time,platform,user_id,agent_id,conversation_id,intent_id,is_fallback,total_fallbacks,user_response,Sentiment,Code,combined
2943853,7/8/2020 16:04,Facebook,2.87E+15,238,3135,-1,0,2,Gary,positive,1,"Gary, Well"
2942171,7/8/2020 13:49,Facebook,2.87E+15,238,3090,60,1,1,Well,Negative,0,Well
2487531,5/28/2020 16:39,Facebook,2.87E+15,238,3103,-1,0,0,Can you tell me the price per box?,positive,1,Can you tell me the price per box?
2818552,6/27/2020 17:26,Facebook,2.87E+15,238,3090,3528,0,0,What kind of seafood???,positive,1,What kind of seafood???
2335029,5/14/2020 13:21,Facebook,2.88E+15,238,3090,3670,0,0,do you guys have a menu option you can provide before i take a 40 min drive your way today? thanks in advance,positive,1,do you guys have a menu option you can provide before i take a 40 min drive your way today? thanks in advance
3085030,7/22/2020 11:45,Facebook,2.88E+15,238,3103,-1,0,0,erinjocoon@gmail.com,positive,1,erinjocoon@gmail.com
4024587,10/12/2020 17:51,Facebook,2.88E+15,238,3103,-1,0,2,Va,positive,1,"Va, When are you guys coming back to Richmond va or Henrico, Ok"
3661791,9/10/2020 17:28,Facebook,2.88E+15,238,3090,3538,0,0,When are you guys coming back to Richmond va or Henrico,positive,1,"When are you guys coming back to Richmond va or Henrico, Ok"
4024551,10/12/2020 17:49,Facebook,2.88E+15,238,3090,3532,0,2,Ok,positive,1,Ok
3867281,9/29/2020 5:15,Facebook,2.88E+15,238,3090,3531,0,0,No that's not. I'm disabled and was curious as to what you have and a round about price because someone else will have to bring me or I'll have to send someone else to get it for me. Need to know what kind of cash I need to send or bring. That was all! Sorry!,negative,0,No that's not. I'm disabled and was curious as to what you have and a round about price because someone else will have to bring me or I'll have to send someone else to get it for me. Need to know what kind of cash I need to send or bring. That was all! Sorry!
4179661,10/23/2020 19:19,Facebook,2.88E+15,238,3090,3953,0,0,how often does this happen,negative,0,how often does this happen
4034397,10/13/2020 13:18,Facebook,2.88E+15,238,3090,3532,0,0,Yes could you,positive,1,Yes could you
2443055,5/24/2020 23:11,Facebook,2.89E+15,238,3090,4,0,0,Not at this time. Thank you!,positive,1,Not at this time. Thank you!
2598966,6/9/2020 0:57,Facebook,2.89E+15,238,3090,4,0,0,If you don't make this good I will let everyone no that it's a scam...,Negative,0,If you don't make this good I will let everyone no that it's a scam...
2451296,5/25/2020 20:32,Facebook,2.89E+15,238,3090,3532,0,0,Price,positive,1,Price
2954140,7/9/2020 12:31,Facebook,2.89E+15,238,3090,4,0,0,Hi i see that you are going to be in naugatuck ct today. However my freezer is full at this time. Is there going to be another time soon that you will be in ct.,positive,1,Hi i see that you are going to be in naugatuck ct today. However my freezer is full at this time. Is there going to be another time soon that you will be in ct.
3597801,9/4/2020 20:03,Facebook,2.89E+15,238,3090,60,1,1,Yeah. You're not at any of them.,negative,0,Yeah. You're not at any of them.
2369076,5/17/2020 22:40,Facebook,2.89E+15,238,3135,-1,0,2,Rdolphins12@gmail.com,positive,1,"Rdolphins12@gmail.com, If we have a complaint about meat we bought from your organization how would I go about it"
2369055,5/17/2020 22:39,Facebook,2.89E+15,238,3090,60,1,1,If we have a complaint about meat we bought from your organization how would I go about it,positive,1,If we have a complaint about meat we bought from your organization how would I go about it
3224116,8/4/2020 1:06,Facebook,2.89E+15,238,3090,3532,0,0,I've been looking for prices on your meats and what payment types you guys take but I'm not finding it. Can you please help with this?,negative,0,I've been looking for prices on your meats and what payment types you guys take but I'm not finding it. Can you please help with this?
2333576,5/14/2020 7:39,Facebook,2.90E+15,238,3090,3670,0,0,Can you send me a copy of of the prices please of each item you have thank you so much Terry,positive,1,Can you send me a copy of of the prices please of each item you have thank you so much Terry
2681744,6/16/2020 14:11,Facebook,2.90E+15,238,3090,3537,0,0,Where are you located?,positive,1,Where are you located?
2617513,6/10/2020 18:14,Facebook,2.90E+15,238,3103,-1,0,2,Cheryl,positive,1,Cheryl
4397871,11/11/2020 7:27,Facebook,2.90E+15,533,10138,4394,0,2,"Try explaining the youth a 5Â½"" floppy disk",positive,1,"Try explaining the youth a 5Â½"" floppy disk"
2325997,5/13/2020 17:50,Facebook,2.90E+15,238,3090,60,1,3,Do you deliver?,positive,1,Do you deliver?
2684642,6/16/2020 18:14,Facebook,2.90E+15,238,3103,-1,0,0,Virginia,positive,1,Virginia
3239744,8/5/2020 15:03,Facebook,2.91E+15,238,3090,3538,0,0,I would like to know are y'all coming to the Advance Auto in King William today and what time so I can be there,positive,1,I would like to know are y'all coming to the Advance Auto in King William today and what time so I can be there
2697887,6/17/2020 19:19,Facebook,2.91E+15,238,3090,60,1,1,Yep,positive,1,Yep
4214615,10/26/2020 21:27,Facebook,2.91E+15,533,10138,3,0,0,<GET_STARTED_PAYLOAD>,positive,1,<GET_STARTED_PAYLOAD>
2683045,6/16/2020 16:05,Facebook,2.91E+15,238,3090,4,0,0,I know some elderly that have ebt/snap is it accepted?,positive,1,I know some elderly that have ebt/snap is it accepted?
2438185,5/24/2020 10:48,Facebook,2.91E+15,238,3135,-1,0,2,How do you win ?,positive,1,How do you win ?
2798279,6/25/2020 23:56,Facebook,2.91E+15,238,3090,60,1,1,I can't find any winners for Front Royal?,negative,0,I can't find any winners for Front Royal?
3851715,9/27/2020 23:30,Facebook,2.91E+15,238,3090,3525,0,0,intent-trigger-3525,positive,1,intent-trigger-3525
2977165,7/11/2020 19:36,Facebook,2.91E+15,238,3090,3531,0,2,Naugatuck ct still have product left to purchase?,positive,1,"Naugatuck ct still have product left to purchase?, Naugatuck ct still have product left to purchase?"
2977165,7/11/2020 19:36,Facebook,2.91E+15,238,3090,3531,0,2,Naugatuck ct still have product left to purchase?,positive,1,Naugatuck ct still have product left to purchase?
2910562,7/5/2020 18:17,Facebook,2.91E+15,238,3090,3532,0,0,I've been looking for prices for boxes i checked the website.,negative,0,I've been looking for prices for boxes i checked the website.
2408421,5/21/2020 1:09,Facebook,2.92E+15,238,3090,60,1,1,Please contact me.,negative,0,Please contact me.
2409170,5/21/2020 2:45,Facebook,2.92E+15,238,3090,3530,0,0,Will you have a food truck out anytime soon selling your steaks and stuff,positive,1,Will you have a food truck out anytime soon selling your steaks and stuff
2323757,5/13/2020 15:05,Facebook,2.92E+15,238,3090,3532,0,0,Do you have prices,positive,1,Do you have prices
2783058,6/24/2020 21:43,Facebook,2.92E+15,238,3090,3525,0,2,What grade of steaks?,positive,1,"What grade of steaks?, intent-trigger-3525"
2798080,6/25/2020 23:32,Facebook,2.92E+15,238,3090,3525,0,2,intent-trigger-3525,positive,1,intent-trigger-3525
3763882,9/20/2020 12:56,Facebook,2.92E+15,238,3103,-1,0,0,Il,positive,1,Il
2338263,5/14/2020 17:40,Facebook,2.92E+15,238,3090,3532,0,0,what are the prices,positive,1,"what are the prices, can you send a price list please, Hello"
2397520,5/19/2020 23:39,Facebook,2.92E+15,238,3090,3532,0,0,can you send a price list please,positive,1,"can you send a price list please, Hello"
2744848,6/21/2020 21:19,Facebook,2.92E+15,238,3090,3,0,0,Hello,positive,1,Hello
2326348,5/13/2020 18:20,Facebook,2.92E+15,238,3103,-1,0,2,443 239 4048,positive,1,443 239 4048
2781599,6/24/2020 19:55,Facebook,2.92E+15,238,-1,-1,0,0,Facebook Handover: FB-263902037430900,positive,1,"Facebook Handover: FB-263902037430900, Do u take the food card"
2759269,6/23/2020 1:10,Facebook,2.92E+15,238,3090,3533,0,0,Do u take the food card,positive,1,Do u take the food card
2812599,6/27/2020 2:43,Facebook,2.92E+15,238,3090,4,0,0,If you don't have that shit got at off facebook,negative,0,If you don't have that shit got at off facebook
2322648,5/13/2020 13:31,Facebook,2.92E+15,238,3090,3533,0,0,Does the event take cards or just cash,positive,1,Does the event take cards or just cash
2361344,5/16/2020 20:45,Facebook,2.93E+15,238,3090,4,0,0,"Hello, I purchased a seafood box and when I got home the box didn't have any of the items that were showed to me before I purchased it. The box was switched and I'm very disappointed I paid $178 for items that weren't showed to me. The box had a ton of fish and crab cakes(that I didn't ask for). I went to the location in Georgetown,De. Are they going to be in Georgetown tomorrow and can I take the box back and get the correct items? Nothing was opened",negative,0,"Hello, I purchased a seafood box and when I got home the box didn't have any of the items that were showed to me before I purchased it. The box was switched and I'm very disappointed I paid $178 for items that weren't showed to me. The box had a ton of fish and crab cakes(that I didn't ask for). I went to the location in Georgetown,De. Are they going to be in Georgetown tomorrow and can I take the box back and get the correct items? Nothing was opened, Hello, I purchased a seafood box and when I got home the box didn't have any of the items that were showed to me before I purchased it. The box was switched and I'm very disappointed I paid $178 for items that weren't showed to me. The box had a ton of fish and crab cakes(that I didn't ask for). I went to the location in Georgetown,De. Are they going to be in Georgetown tomorrow and can I take the box back and get the correct items? Nothing was opened"
2361334,5/16/2020 20:44,Facebook,2.93E+15,238,3090,4,0,0,"Hello, I purchased a seafood box and when I got home the box didn't have any of the items that were showed to me before I purchased it. The box was switched and I'm very disappointed I paid $178 for items that weren't showed to me. The box had a ton of fish and crab cakes(that I didn't ask for). I went to the location in Georgetown,De. Are they going to be in Georgetown tomorrow and can I take the box back and get the correct items? Nothing was opened",negative,0,"Hello, I purchased a seafood box and when I got home the box didn't have any of the items that were showed to me before I purchased it. The box was switched and I'm very disappointed I paid $178 for items that weren't showed to me. The box had a ton of fish and crab cakes(that I didn't ask for). I went to the location in Georgetown,De. Are they going to be in Georgetown tomorrow and can I take the box back and get the correct items? Nothing was opened"
2573253,6/5/2020 19:16,Facebook,2.93E+15,238,3090,3530,0,0,"Sure, there is a local Mega Meat Market today and tomorrow. So I am interested in in the steak cases.",positive,1,"Sure, there is a local Mega Meat Market today and tomorrow. So I am interested in in the steak cases."
2497196,5/29/2020 12:22,Facebook,2.93E+15,238,3090,3532,0,0,How much are the boxes of different meats and do you accept credit or checks,positive,1,How much are the boxes of different meats and do you accept credit or checks
2398968,5/20/2020 2:41,Facebook,2.93E+15,238,3090,3532,0,0,How much are they,positive,1,"How much are they, What about Pennsylvania,"
2541134,6/2/2020 23:14,Facebook,2.93E+15,238,3090,60,1,1,"What about Pennsylvania,",positive,1,"What about Pennsylvania,"
3189812,7/31/2020 12:56,Facebook,2.93E+15,238,3103,-1,0,0,Why,positive,1,Why
2444168,5/25/2020 1:56,Facebook,2.93E+15,238,3090,3532,0,0,Where can I find prices?,positive,1,Where can I find prices?
2494168,5/29/2020 1:31,Facebook,2.93E+15,238,3090,3525,0,0,intent-trigger-3525,positive,1,intent-trigger-3525
3613851,9/6/2020 14:47,Facebook,2.93E+15,238,3090,3540,0,0,Where you gonna be next I tried to make it to Pekin yesterday would like some ribeyes and more,positive,1,Where you gonna be next I tried to make it to Pekin yesterday would like some ribeyes and more
2728792,6/20/2020 11:52,Facebook,2.93E+15,238,3090,3528,0,0,"Yes, and seafood. Looking at your pictures with pricing I may be paying too much.",positive,1,"Yes, and seafood. Looking at your pictures with pricing I may be paying too much., How much, 4445jeannie@gmail.com"
2728777,6/20/2020 11:50,Facebook,2.93E+15,238,3090,3532,0,0,How much,positive,1,"How much, 4445jeannie@gmail.com"
2728760,6/20/2020 11:47,Facebook,2.93E+15,238,3135,-1,0,0,4445jeannie@gmail.com,positive,1,4445jeannie@gmail.com
3243646,8/5/2020 19:41,Facebook,2.93E+15,238,3090,3531,0,0,????? Where does products come from,positive,1,"????? Where does products come from, Where does your meat and seafood come from?"
3243599,8/5/2020 19:39,Facebook,2.93E+15,238,3090,3528,0,0,Where does your meat and seafood come from?,positive,1,Where does your meat and seafood come from?
2502930,5/29/2020 21:21,Facebook,2.93E+15,238,3135,-1,0,0,2196148568,positive,1,2196148568
2625091,6/11/2020 11:53,Facebook,2.93E+15,238,3090,3533,0,0,do you accept foodstamp card,positive,1,do you accept foodstamp card
2623542,6/11/2020 3:27,Facebook,2.93E+15,238,3135,-1,0,2,Do you take EBT payments or credit card,positive,1,Do you take EBT payments or credit card
2583938,6/7/2020 13:51,Facebook,2.93E+15,238,3090,60,1,3,Are you all still in Trenton. Ohio,positive,1,"Are you all still in Trenton. Ohio, Are you all coming to Dayton?, What ?"
2553655,6/4/2020 1:26,Facebook,2.93E+15,238,3090,3538,0,0,Are you all coming to Dayton?,positive,1,"Are you all coming to Dayton?, What ?"
2583967,6/7/2020 13:55,Facebook,2.93E+15,238,3090,60,1,5,What ?,negative,0,What ?
2369138,5/17/2020 22:46,Facebook,2.94E+15,238,3090,4,0,0,Incorrect information about what you're offering is why I will never purchase anything else from your company. I also don't need to be strong armed into purchasing meat during these desperate times going on in our country!! You need to better train your representatives that are attempting to sell your products.,negative,0,Incorrect information about what you're offering is why I will never purchase anything else from your company. I also don't need to be strong armed into purchasing meat during these desperate times going on in our country!! You need to better train your representatives that are attempting to sell your products.
2451172,5/25/2020 20:16,Facebook,2.94E+15,238,3090,3531,0,0,Is there a menu or price list with packages??,positive,1,Is there a menu or price list with packages??
2490315,5/28/2020 20:08,Facebook,2.94E+15,238,3090,4,0,0,We drove there today which was 45 minutes away from us and no ribeyes...which is why we went! The girl there was not helpful at all and told us that the coupons we brought were really just a ploy to get us there...what kind of business practice is this? We were really excited to try the beef box and seafood box but the deals she was offering us were ridiculously high and didn't act like she cared if we were even there or not! We really wanted the ribeyes and to tell others about this deal....very disappointed ? Terrible customer service!,negative,0,We drove there today which was 45 minutes away from us and no ribeyes...which is why we went! The girl there was not helpful at all and told us that the coupons we brought were really just a ploy to get us there...what kind of business practice is this? We were really excited to try the beef box and seafood box but the deals she was offering us were ridiculously high and didn't act like she cared if we were even there or not! We really wanted the ribeyes and to tell others about this deal....very disappointed ? Terrible customer service!
2448802,5/25/2020 16:10,Facebook,2.94E+15,238,3090,4,0,2,We bought the steak case... so far it has been tough and fatty. We decided to take the filets out for tonight and find one open and freezer burned! What will you do to compensate?? This is not acceptable for the amount of money spent!,negative,0,We bought the steak case... so far it has been tough and fatty. We decided to take the filets out for tonight and find one open and freezer burned! What will you do to compensate?? This is not acceptable for the amount of money spent!
2458307,5/26/2020 15:32,Facebook,2.94E+15,238,3090,3532,0,0,what are prices,positive,1,what are prices
3743861,9/18/2020 7:18,Facebook,2.94E+15,238,3090,3532,0,0,Still didn't see pricrs,Negative,0,Still didn't see pricrs
3109728,7/24/2020 5:08,Facebook,2.94E+15,238,3118,-1,0,0,Erika,positive,1,Erika
2558054,6/4/2020 13:58,Facebook,2.94E+15,238,3090,60,1,1,Thinking about making a drive to lehighton. Any specials or details?,positive,1,"Thinking about making a drive to lehighton. Any specials or details?, Price?"
